specimen_id,age_in_days,age_in_weeks,allelic_composition,biological_sample_group,colony_id,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,experiment_id,experiment_source_id,external_sample_id,genetic_background,life_stage_acc,life_stage_name,litter_id,observation_type,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_stable_id,production_center,project_name,sex,specimen_id,strain_accession_id,strain_name,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity,id,_version_,metadata_Anesthetic administration route,metadata_Anesthetic agent 1,metadata_Anesthetic agent 1 dosage,metadata_Anesthetic agent 2,metadata_Anesthetic agent 2 dosage,metadata_Equipment ID,metadata_Equipment manufacturer,metadata_Equipment model,metadata_Experimenter ID,metadata_Number averages,metadata_Recording Environment,metadata_Repetition Rate,metadata_Software,metadata_Time of injection,metadata_Tone Pip Duration,metadata_Tone Pip rise/fall,30kHz-evoked ABR Threshold,Body weight,6kHz-evoked ABR Threshold,24kHz-evoked ABR Threshold,12kHz-evoked ABR Threshold,18kHz-evoked ABR Threshold,allele_accession_id,allele_symbol,gene_accession_id,gene_symbol,metadata_Date equipment last calibrated,metadata_Extension of stimulus levels,metadata_Range of stimulus levels used - 12kHz,metadata_Range of stimulus levels used - 18kHz,metadata_Range of stimulus levels used - 24kHz,metadata_Range of stimulus levels used - 30kHz,metadata_Range of stimulus levels used - 6kHz,metadata_Range of stimulus levels used - Click,metadata_Range of test stimuli used,metadata_Stimulus level step size,Click-evoked ABR threshold,metadata_ProductionCenter,procedure_sequence_id,metadata_Date of Test,category
084013c752f05c6339fa34b969099854,95,13,Slc2a13<em1(IMPC)Mbp>/Slc2a13<em1(IMPC)Mbp>,experimental,CR1639,IMPC,2018-04-01T00:00:00Z,2018-07-05T00:00:00Z,EFO:0002948,postnatal,00f6bb70e3bd4fd8bb23d90a3bab14de,ABR_CR1639-235_2018-07-05,CR1639-235,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,CR1639_20180401,unidimensional,IMPC_ABR_010_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,UC Davis,DTCC,female,084013c752f05c6339fa34b969099854,MGI:2683688,C57BL/6NCrl,28.15,2018-07-05T00:00:00Z,95.0,IMPC_BWT_001_001,homozygote,60558ef5-781c-4b69-a813-847723bf664e,1816870568810512396,Intraperitoneal,Ketamine,10,Xylazine,1,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",43,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,12:12:00,5,1,50.0,,40.0,30.0,20.0,20.0,MGI:6152644,Slc2a13<em1(IMPC)Mbp>,MGI:2146030,Slc2a13,2018-07-05,90,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5,15.0,,,,
316e183e49b24d71f0728c4ce33ab778,99,14,,control,unknown,IMPC,2018-04-10T00:00:00Z,2018-07-18T00:00:00Z,EFO:0002948,postnatal,d7fc1cc5a3bf96c6cceb3f774798e726,IMPC_ABR_002_ABR 0006_2018-07-18,81Z-85563,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,252220,unidimensional,IMPC_ABR_012_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,female,316e183e49b24d71f0728c4ce33ab778,MGI:2683688,C57BL/6NCrl,22.0,2018-07-20T00:00:00Z,101.0,IMPC_BWT_001_001,wildtype,ee18f66e-b22c-481b-80d7-4b9a887b3bfe,1816870568826241034,Subcutaneous,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_JL_007,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",14:05:00,5,1,60.0,,40.0,40.0,25.0,30.0,,,,,,,,,,,,,"Click,6,12,18,24,30 kHz",5,40.0,,,,
04d7fc5a5b6b8696239a31c673789481,98,14,Klhl30<tm1a(KOMP)Wtsi>/Klhl30<tm1a(KOMP)Wtsi>,experimental,MGYM,IMPC,2015-08-06T00:00:00Z,2015-11-12T00:00:00Z,EFO:0002948,postnatal,0867f1d0af69490a38237141f9f9b573,669689,2210835,involves: C57BL/6N,IMPCLS:0005,Early adult,385632,unidimensional,IMPC_ABR_002_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,male,04d7fc5a5b6b8696239a31c673789481,MGI:2159965,C57BL/6N,32.7,2015-11-12T00:00:00Z,98.0,IMPC_ABR_001_001,homozygote,a65f63e0-ef41-4536-8166-81ec3c8b0032,1816870568848261121,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",556,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:32:00,5,1,35.0,32.7,30.0,25.0,20.0,20.0,MGI:4431509,Klhl30<tm1a(KOMP)Wtsi>,MGI:1918038,Klhl30,,95,,,,,,,"Click,6,12,18,24,30 kHz",5,20.0,,,2015-11-12T00:00:00Z,
c5cfbb69ab022e031d725e9aeb52137a,103,14,Strip2<em1(IMPC)Ccpcz>/Strip2<em1(IMPC)Ccpcz>,experimental,CCP-Strip2-EXDEL-EM1-B6N,IMPC,2019-01-19T00:00:00Z,2019-05-02T00:00:00Z,EFO:0002948,postnatal,9f370dc16800221b83466770361a8d7f,IMPC_ABR_002_ABR 0009_2019-05-02,E64-E5265,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,273488,unidimensional,IMPC_ABR_006_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,male,c5cfbb69ab022e031d725e9aeb52137a,MGI:2683688,C57BL/6NCrl,25.61,2019-05-03T00:00:00Z,104.0,IMPC_BWT_001_001,homozygote,f8175ad8-782a-408f-bb9e-24991eadd283,1816870568873426944,Subcutaneous,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_MJR_001,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",13:05:00,5,1,80.0,,30.0,40.0,25.0,20.0,MGI:6341827,Strip2<em1(IMPC)Ccpcz>,MGI:2444363,Strip2,,,,,,,,,"Click,6,12,18,24,30 kHz",5,30.0,,,,
90eef231649e9f38ba9952f180fec2b5,113,16,Psd4<tm1.1(KOMP)Vlcg>/Psd4<tm1.1(KOMP)Vlcg>,experimental,JR28464,IMPC,2017-01-03T00:00:00Z,2017-04-26T00:00:00Z,EFO:0002948,postnatal,dbd8373de463c956a6a6e978012a3bbf,ABR - Auditory Brain Stem Response - J94494 - 1247655,J94494,involves: C57BL/6NJ,IMPCLS:0005,Early adult,247332,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,90eef231649e9f38ba9952f180fec2b5,MGI:3056279,C57BL/6NJ,22.57,2017-04-28T00:00:00Z,115.0,IMPC_BWT_001_001,homozygote,1e4ce8fe-5d01-4f59-b03d-035da019359f,1816870568879718412,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,09:25:00,5,1,65.0,,55.0,55.0,55.0,40.0,MGI:5749456,Psd4<tm1.1(KOMP)Vlcg>,MGI:2674093,Psd4,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
a3e8e85568df0558d3aeee7c7abde68a,108,15,Rskr<tm1.1(KOMP)Vlcg>/Rskr<tm1.1(KOMP)Vlcg>,experimental,JR24652,IMPC,2015-01-25T00:00:00Z,2015-05-13T00:00:00Z,EFO:0002948,postnatal,650e7c2ddc88bcc5f7722e1d3e3864b7,ABR - Auditory Brain Stem Response - K61085 - 392758,K61085,involves: C57BL/6NJ,IMPCLS:0005,Early adult,99351,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,a3e8e85568df0558d3aeee7c7abde68a,MGI:3056279,C57BL/6NJ,19.19,2015-05-15T00:00:00Z,110.0,IMPC_BWT_001_001,homozygote,06036849-3d94-4ba1-aaf9-8e8c15042def,1816870568902787083,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,129,512,Sound proof booth,42.6,SmartEP,09:54:00,5,1,70.0,,55.0,55.0,55.0,40.0,MGI:5571192,Rskr<tm1.1(KOMP)Vlcg>,MGI:2652869,Rskr,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
acd23d72a4a52eea3fbd0dceb9b25c2f,111,15,Mrm3<tm1.1(KOMP)Vlcg>/Mrm3<+>,experimental,JR24056,IMPC,2015-01-20T00:00:00Z,2015-05-11T00:00:00Z,EFO:0002948,postnatal,b09a86018a5156bbd42550c865262deb,ABR - Auditory Brain Stem Response - K58947 - 389859,K58947,involves: C57BL/6NJ,IMPCLS:0005,Early adult,91821,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,acd23d72a4a52eea3fbd0dceb9b25c2f,MGI:3056279,C57BL/6NJ,20.85,2015-05-08T00:00:00Z,108.0,IMPC_BWT_001_001,heterozygote,95c33fc5-c965-4912-b593-b699cc1f53a9,1816870568904884224,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,129,512,Sound proof booth,42.6,SmartEP,11:37:00,5,1,40.0,,40.0,30.0,40.0,30.0,MGI:5516076,Mrm3<tm1.1(KOMP)Vlcg>,MGI:1914640,Mrm3,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
ec3228e25a5fd7b0c1a34c3483198cbb,96,13,,control,MGKF,IMPC,2014-10-04T00:00:00Z,2015-01-08T00:00:00Z,EFO:0002948,postnatal,94d183243f1083e849a048c17ae52708,549536,1943610,involves: C57BL/6N,IMPCLS:0005,Early adult,341079,unidimensional,IMPC_ABR_012_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,male,ec3228e25a5fd7b0c1a34c3483198cbb,MGI:2159965,C57BL/6N,35.7,2015-01-08T00:00:00Z,96.0,IMPC_BWT_001_001,wildtype,7575a4bd-8c3d-4949-a176-c264ebccd895,1816870568906981378,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",775,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,09:26:00,5,1,35.0,35.7,30.0,25.0,20.0,20.0,,,,,,95,,,,,,,"Click,6,12,18,24,30 kHz",5,25.0,,,2015-01-08T00:00:00Z,
1eecb1d8dfec7ed25d30ac956f8e9fbb,115,16,Prpf40a<em1(IMPC)J>/Prpf40a<+>,experimental,JR30154,IMPC,2017-11-11T00:00:00Z,2018-03-06T00:00:00Z,EFO:0002948,postnatal,905ccf3508cee3c8ab455830dfc19147,ABR - Auditory Brain Stem Response - X55957 - 1676200,X55957,involves: C57BL/6NJ,IMPCLS:0005,Early adult,291971,unidimensional,IMPC_ABR_008_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,1eecb1d8dfec7ed25d30ac956f8e9fbb,MGI:3056279,C57BL/6NJ,29.06,2018-03-09T00:00:00Z,118.0,IMPC_BWT_001_001,heterozygote,ab72eb63-9b0c-4aa3-b8a7-764fb52e3ca0,1816870568910127113,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,08:05:00,5,1,35.0,,55.0,35.0,40.0,30.0,MGI:5818299,Prpf40a<em1(IMPC)J>,MGI:1860512,Prpf40a,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
b85b41733ca6b2fda7fde4325e522b91,97,13,Rtbdn<tm1a(EUCOMM)Wtsi>/Rtbdn<tm1a(EUCOMM)Wtsi>,experimental,MCBN,IMPC,2012-03-07T00:00:00Z,2012-06-12T00:00:00Z,EFO:0002948,postnatal,8197754fa2480d42d2cb4caa3b6dbef8,EXP320508,1089135,involves: C57BL/6N,IMPCLS:0005,Early adult,192026,unidimensional,IMPC_ABR_010_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,male,b85b41733ca6b2fda7fde4325e522b91,MGI:2159965,C57BL/6N,29.3,2012-06-12T00:00:00Z,97.0,IMPC_DXA_001_001,homozygote,d71ba33e-d35f-4f25-9e80-ba82d0afc807,1816870568933195787,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",556,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:24:00,5,1,35.0,29.3,30.0,25.0,15.0,20.0,MGI:4433926,Rtbdn<tm1a(EUCOMM)Wtsi>,MGI:2443686,Rtbdn,,,,,,,,,,,20.0,,,2012-06-12T10:24:00Z,
55250ff8719f1e161abc2e43ac5bc6ac,111,15,Limch1<tm1b(EUCOMM)Hmgu>/Limch1<tm1b(EUCOMM)Hmgu>,experimental,JR25583,IMPC,2016-02-11T00:00:00Z,2016-06-01T00:00:00Z,EFO:0002948,postnatal,4eede9f1dd747e93e71385f7058e2a06,ABR - Auditory Brain Stem Response - J35591 - 821933,J35591,involves: C57BL/6NJ,IMPCLS:0005,Early adult,191000,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,55250ff8719f1e161abc2e43ac5bc6ac,MGI:3056279,C57BL/6NJ,28.44,2016-06-03T00:00:00Z,113.0,IMPC_BWT_001_001,homozygote,e603c25b-6a10-4ead-bfb1-3a54e028b944,1816870568941584396,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,08:45:00,5,1,65.0,,55.0,45.0,45.0,30.0,MGI:5588284,Limch1<tm1b(EUCOMM)Hmgu>,MGI:1924819,Limch1,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
c0c2ddd75ead1a1bff22641bfc5341bd,97,13,Pdcd7<em1(IMPC)Mbp>/Pdcd7<+>,experimental,CR10761,IMPC,2021-08-17T00:00:00Z,2021-11-22T00:00:00Z,EFO:0002948,postnatal,f87e0dc3df61de9fc73d283e866d64d0,ABR_CR10761-240_2021-11-22,CR10761-240,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,CR10761_20210817,unidimensional,IMPC_ABR_006_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,UC Davis,DTCC,female,c0c2ddd75ead1a1bff22641bfc5341bd,MGI:2683688,C57BL/6NCrl,21.06,2021-11-22T00:00:00Z,97.0,IMPC_BWT_001_001,heterozygote,3db90b30-1103-40fb-b4bf-1298582c5306,1816870569024421890,Intraperitoneal,Ketamine,10,Xylazine,1,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",120,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,10:30:00,5,1,50.0,,40.0,30.0,25.0,25.0,MGI:6423840,Pdcd7<em1(IMPC)Mbp>,MGI:1859170,Pdcd7,2021-11-22,90,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5,10.0,,,,
d889628a3a0a093105e60dd0819de5d3,100,14,,control,unknown,IMPC,2021-10-18T00:00:00Z,2022-01-26T00:00:00Z,EFO:0002948,postnatal,99b7b9a573dede936db0851bc6e596d7,IMPC_ABR_002_ABR 0023_2022-01-26,82Z-CF414,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,352531,unidimensional,IMPC_ABR_010_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,female,d889628a3a0a093105e60dd0819de5d3,MGI:2683688,C57BL/6NCrl,18.26,2022-01-27T00:00:00Z,101.0,IMPC_BWT_001_001,wildtype,70ceee0e-02a4-423b-ab2e-f8fb07162a21,1816870569056927749,Intramuscular,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_JM_001,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",11:55:00,5,1,30.0,,30.0,30.0,25.0,30.0,,,,,,,,,,,,,"Click,6,12,18,24,30 kHz",5,40.0,,20220126,,
901878e0bba937bc5c159899d8987f89,114,16,Steap2<tm1b(EUCOMM)Hmgu>/Steap2<tm1b(EUCOMM)Hmgu>,experimental,JR28125,IMPC,2016-08-21T00:00:00Z,2016-12-13T00:00:00Z,EFO:0002948,postnatal,033d5119a4cce774498edb87e13136ce,ABR - Auditory Brain Stem Response - J72152 - 1071240,J72152,involves: C57BL/6NJ,IMPCLS:0005,Early adult,221160,unidimensional,IMPC_ABR_008_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,901878e0bba937bc5c159899d8987f89,MGI:3056279,C57BL/6NJ,26.67,2016-12-16T00:00:00Z,117.0,IMPC_BWT_001_001,homozygote,bfca5a0b-67d7-4d10-9693-71b3cc2880ae,1816870569063219201,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,08:35:00,5,1,60.0,,55.0,40.0,45.0,30.0,MGI:5660779,Steap2<tm1b(EUCOMM)Hmgu>,MGI:1921301,Steap2,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5,,,,,
74d78920819e810e79fc9f36c06fdb02,100,14,Actl7b<tm1.1(KOMP)Vlcg>/Actl7b<tm1.1(KOMP)Vlcg>,experimental,TCPA0852Cre,IMPC,2016-03-28T00:00:00Z,2016-07-06T00:00:00Z,EFO:0002948,postnatal,ff5c4aaa5930f4fc94fbc900e49e188f,ABR_2016-07-06 15:10:20_TCPA0852Cre-27,TCPA0852CRE-27,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,TCPA0852Cre_20160328,unidimensional,IMPC_ABR_002_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,Crl,DTCC,male,74d78920819e810e79fc9f36c06fdb02,MGI:2683688,C57BL/6NCrl,33.17,2016-07-06T00:00:00Z,100.0,IMPC_BWT_001_001,homozygote,5f0990ca-2a5d-452d-8d60-3cc5351e81b1,1816870569102016522,Intraperitoneal,Ketamine,10,Xylazine,1,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",43,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,13:00:00,5,1,45.0,,45.0,40.0,35.0,30.0,MGI:5620312,Actl7b<tm1.1(KOMP)Vlcg>,MGI:1343053,Actl7b,2016-07-06,90,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5,15.0,Crl,,,
93d2518a62d6fcc1216dfc7e3f465348,96,13,Cfap91<em1(IMPC)Mbp>/Cfap91<em1(IMPC)Mbp>,experimental,CR1319,IMPC,2017-08-04T00:00:00Z,2017-11-08T00:00:00Z,EFO:0002948,postnatal,7c08e3033f82cb7e0db10fe597449c27,ABR_CR1319-156_2017-11-08,CR1319-156,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,CR1319_20170804,unidimensional,IMPC_ABR_004_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,UC Davis,DTCC,male,93d2518a62d6fcc1216dfc7e3f465348,MGI:2683688,C57BL/6NCrl,25.53,2017-11-08T00:00:00Z,96.0,IMPC_BWT_001_001,homozygote,daf8eafe-e761-4d31-8316-cb447082e9c7,1816870569192194054,Intraperitoneal,Ketamine,10,Xylazine,1,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",43,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,12:56:00,5,1,85.0,,75.0,65.0,55.0,55.0,MGI:6152510,Cfap91<em1(IMPC)Mbp>,MGI:2443598,Cfap91,2017-11-08,90,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5,55.0,,,,
1d7ce6984a06d692584c4942a819704a,101,14,Ptprz1<em1(IMPC)Ccpcz>/Ptprz1<em1(IMPC)Ccpcz>,experimental,CCP-Ptprz1-exdel-EM1-B6N,IMPC,2023-01-30T00:00:00Z,2023-05-11T00:00:00Z,EFO:0002948,postnatal,350513796697df0205afeca4d9803c46,IMPC_ABR_002_ABR 0028_2023-05-11,E64-CD640,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,385545,unidimensional,IMPC_ABR_010_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,male,1d7ce6984a06d692584c4942a819704a,MGI:2683688,C57BL/6NCrl,25.55,2023-05-09T00:00:00Z,99.0,IMPC_DXA_001_001,homozygote,b491ef97-066e-4b36-ba0c-51ce8711a2cb,1816870569287614471,Intramuscular,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_KK_001,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",10:29:00,5,1,50.0,,45.0,30.0,35.0,25.0,MGI:6414542,Ptprz1<em1(IMPC)Ccpcz>,MGI:97816,Ptprz1,,,,,,,,,"Click,6,12,18,24,30 kHz",5,35.0,,20230511,,
605612f5dd1b7759a08ce26528641222,100,14,,control,unknown,IMPC,2019-12-29T00:00:00Z,2020-04-07T00:00:00Z,EFO:0002948,postnatal,5f55fc4e5c556e7d1ddad47a9827ea3a,IMPC_ABR_002_ABR 0019_2020-04-07,82Z-03094,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,300884,unidimensional,IMPC_ABR_010_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,female,605612f5dd1b7759a08ce26528641222,MGI:2683688,C57BL/6NCrl,25.1,2020-04-08T00:00:00Z,101.0,IMPC_BWT_001_001,wildtype,ae8d02f3-5e61-4a7f-a1fc-b3451e246ae1,1816870569329557510,Intramuscular,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_JL_007,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",13:11:00,5,1,,,40.0,75.0,30.0,30.0,,,,,,,,,,,,,"Click,6,12,18,24,30 kHz",5,35.0,,20200407,,
170de734354aff6cfd04dbb31bdcd142,98,14,Rsbn1<tm1b(EUCOMM)Wtsi>/Rsbn1<+>,experimental,H-Rsbn1-A02-TM1B,IMPC,2013-04-15T00:00:00Z,2013-07-22T00:00:00Z,EFO:0002948,postnatal,f0742383833aff8941984046d1387a61,261833_31651,RSBN1-TM1B-IC/7.1E_5285429,involves: C57BL/6NTac,IMPCLS:0005,Early adult,3892767,unidimensional,IMPC_ABR_006_001,MRC Harwell,Harwell,HRWL_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,MRC Harwell,BaSH,male,170de734354aff6cfd04dbb31bdcd142,MGI:2164831,C57BL/6NTac,33.41,2013-07-22T00:00:00Z,98.0,IMPC_DXA_001_001,heterozygote,2aee3186-cd4f-4726-83c6-513ffe1e5f21,1816870569370451978,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,New ABR,Intelligent Hearing Systems,Smart EP,1804,542,Sound proof booth,42.6,SmartEP,null,7,1,45.0,,50.0,30.0,45.0,30.0,MGI:5548833,Rsbn1<tm1b(EUCOMM)Wtsi>,MGI:2444993,Rsbn1,,,0-85,0-85,0-85,0-85,0-85,0-85,,5,35.0,,,2013-07-22T00:00:00+0100,
4e074c973a54490c80fbdeab3e811558,100,14,,control,unknown,IMPC,2014-07-14T00:00:00Z,2014-10-22T00:00:00Z,EFO:0002948,postnatal,d2635df38fb6e545b2e30521f6ad30fa,429286_74061,B6NTAC-USA/2179.4K_5655541,involves: C57BL/6NTac,IMPCLS:0005,Early adult,3941800,unidimensional,IMPC_ABR_008_001,MRC Harwell,Harwell,HRWL_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,MRC Harwell,BaSH,female,4e074c973a54490c80fbdeab3e811558,MGI:2164831,C57BL/6NTac,23.1,2014-10-22T00:00:00Z,100.0,IMPC_DXA_001_001,homozygote,83c73b63-9a87-4d0e-8076-4f2a777fe82a,1816870569393520641,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,New ABR,Intelligent Hearing Systems,Smart EP,1804,542,Sound proof booth,42.6,SmartEP,null,7,1,65.0,,50.0,40.0,25.0,40.0,,,,,,,0-85,0-85,0-85,0-85,0-85,0-85,,5,35.0,,,,
