specimen_id,age_in_days,age_in_weeks,allelic_composition,biological_sample_group,colony_id,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,experiment_id,experiment_source_id,external_sample_id,genetic_background,life_stage_acc,life_stage_name,litter_id,observation_type,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_stable_id,production_center,project_name,sex,specimen_id.1,strain_accession_id,strain_name,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity,id,_version_,metadata_Anesthetic administration route,metadata_Anesthetic agent 1,metadata_Anesthetic agent 1 dosage,metadata_Anesthetic agent 2,metadata_Anesthetic agent 2 dosage,metadata_Equipment ID,metadata_Equipment manufacturer,metadata_Equipment model,metadata_Experimenter ID,metadata_Number averages,metadata_Recording Environment,metadata_Repetition Rate,metadata_Software,metadata_Time of injection,metadata_Tone Pip Duration,metadata_Tone Pip rise/fall,30kHz-evoked ABR Threshold,Body weight,6kHz-evoked ABR Threshold,24kHz-evoked ABR Threshold,12kHz-evoked ABR Threshold,18kHz-evoked ABR Threshold,allele_accession_id,allele_symbol,gene_accession_id,gene_symbol,metadata_Date equipment last calibrated,metadata_Extension of stimulus levels,metadata_Range of stimulus levels used - 12kHz,metadata_Range of stimulus levels used - 18kHz,metadata_Range of stimulus levels used - 24kHz,metadata_Range of stimulus levels used - 30kHz,metadata_Range of stimulus levels used - 6kHz,metadata_Range of stimulus levels used - Click,metadata_Range of test stimuli used,metadata_Stimulus level step size,Click-evoked ABR threshold,metadata_ProductionCenter,procedure_sequence_id,metadata_Date of Test,category
128fcd01817f2baadd0345576841f561,98,14,Pebp4<tm1b(EUCOMM)Hmgu>/Pebp4<tm1b(EUCOMM)Hmgu>,experimental,HEPD0526_4_C06-1,IMPC,2018-02-19T00:00:00Z,2018-05-28T00:00:00Z,EFO:0002948,postnatal,88727a7c091b3c40f589b4f69b6d13d9,172_59743_30441672,30441672,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,70843,unidimensional,IMPC_ABR_001_001,HMGU,German Mouse Clinic,HMGU_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,HMGU,Helmholtz GMC,female,128fcd01817f2baadd0345576841f561,MGI:2683688,C57BL/6NCrl,,,,,homozygote,1560b2a0-5fab-4d32-8e82-879503ecd049,1816870562189803529,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,1025,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",246,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,07:39:29,5,1.0,75.0,21.5,60.0,40.0,35.0,40.0,MGI:6161256,Pebp4<tm1b(EUCOMM)Hmgu>,MGI:1920773,Pebp4,2018-05-28,,0-85,0-85,0-85,20-85,20-85,0-85,Click,5.0,35.0,,1.0,,
263368e003a8931ba011994f7f37dcc8,111,15,Sesn1<tm1b(EUCOMM)Wtsi>/Sesn1<tm1b(EUCOMM)Wtsi>,experimental,JR27566,IMPC,2016-10-04T00:00:00Z,2017-01-23T00:00:00Z,EFO:0002948,postnatal,da667bca94f12f892b0bbf2c8c1e8f45,ABR - Auditory Brain Stem Response - J79823 - 1125052,J79823,involves: C57BL/6NJ,IMPCLS:0005,Early adult,20161004,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,263368e003a8931ba011994f7f37dcc8,MGI:3056279,C57BL/6NJ,24.53,2017-01-20T00:00:00Z,108.0,IMPC_BWT_001_001,homozygote,52ef7d2a-82b9-43fa-83e7-cb21abf8cd0a,1816870603819319303,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,12:35:00,5,1.0,55.0,,50.0,45.0,45.0,40.0,MGI:5635289,Sesn1<tm1b(EUCOMM)Wtsi>,MGI:2155278,Sesn1,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
dd29e0e3c0e62d6c208285d1634b1082,111,15,Sesn1<tm1b(EUCOMM)Wtsi>/Sesn1<tm1b(EUCOMM)Wtsi>,experimental,JR27566,IMPC,2016-10-04T00:00:00Z,2017-01-23T00:00:00Z,EFO:0002948,postnatal,f1b1c9b6b1bb174e2287f60a1b00e8c3,ABR - Auditory Brain Stem Response - J79827 - 1125076,J79827,involves: C57BL/6NJ,IMPCLS:0005,Early adult,20161004,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,dd29e0e3c0e62d6c208285d1634b1082,MGI:3056279,C57BL/6NJ,33.15,2017-01-20T00:00:00Z,108.0,IMPC_BWT_001_001,homozygote,69bbca3f-d314-4026-aaca-421f821f2b20,1816870391913644035,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,12:45:00,5,1.0,55.0,,55.0,50.0,45.0,35.0,MGI:5635289,Sesn1<tm1b(EUCOMM)Wtsi>,MGI:2155278,Sesn1,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
c7e28fb14b2f49231d68c1270eb148ae,110,15,Acox3<em1(IMPC)J>/Acox3<em1(IMPC)J>,experimental,JR31115,IMPC,2018-02-16T00:00:00Z,2018-06-06T00:00:00Z,EFO:0002948,postnatal,9ac7178c46f22d32b9ef4089b76dd10f,ABR - Auditory Brain Stem Response - X72014 - 1810478,X72014,involves: C57BL/6NJ,IMPCLS:0005,Early adult,316670,unidimensional,IMPC_ABR_010_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,c7e28fb14b2f49231d68c1270eb148ae,MGI:3056279,C57BL/6NJ,27.26,2018-06-08T00:00:00Z,112.0,IMPC_BWT_001_001,homozygote,83b442c9-27be-4e84-a678-0a23f2161f3c,1816870393062883335,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,02:05:00,5,1.0,40.0,,50.0,35.0,50.0,30.0,MGI:5910374,Acox3<em1(IMPC)J>,MGI:1933156,Acox3,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
c57a9706f18da24aea5bd5ef6e0d8ea4,108,15,Ube2q2l<em1(IMPC)J>/Ube2q2l<em1(IMPC)J>,experimental,JR34526,IMPC,2021-02-05T00:00:00Z,2021-05-24T00:00:00Z,EFO:0002948,postnatal,4d875785f44d7e5f063d93cefe645b3e,ABR - Auditory Brain Stem Response - D57360 - 3182099,D57360,involves: C57BL/6NJ,IMPCLS:0005,Early adult,505440,unidimensional,IMPC_ABR_006_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,c57a9706f18da24aea5bd5ef6e0d8ea4,MGI:3056279,C57BL/6NJ,22.33,2021-05-21T00:00:00Z,105.0,IMPC_BWT_001_001,homozygote,86b8d0a8-0933-4a1d-9a4e-bd81b8feb5b8,1816870393520062474,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,266,256,Sound proof booth,42.6,SmartEP,01:10:00,5,1.0,65.0,,35.0,45.0,35.0,25.0,MGI:6376261,Ube2q2l<em1(IMPC)J>,MGI:2141773,Ube2q2l,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
eaa1b6e126dd53c3f227a69493927f8c,111,15,Slc4a1ap<em1(IMPC)J>/Slc4a1ap<em1(IMPC)J>,experimental,JR34089,IMPC,2020-04-22T00:00:00Z,2020-08-11T00:00:00Z,EFO:0002948,postnatal,62fa48de60140c71f62bf7a4b364da4e,ABR - Auditory Brain Stem Response - D20150 - 2849078,D20150,involves: C57BL/6NJ,IMPCLS:0005,Early adult,458570,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,eaa1b6e126dd53c3f227a69493927f8c,MGI:3056279,C57BL/6NJ,26.18,2020-08-10T00:00:00Z,110.0,IMPC_BWT_001_001,homozygote,9d6562a9-de12-4f7e-a848-4902b584eab2,1816870394409254912,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,10:45:00,5,1.0,60.0,,50.0,40.0,45.0,35.0,MGI:6342514,Slc4a1ap<em1(IMPC)J>,MGI:1196608,Slc4a1ap,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
a4f7cd293240c149652d95c668288d8a,114,16,Myom2<em1(IMPC)J>/Myom2<em1(IMPC)J>,experimental,JR31683,IMPC,2018-08-26T00:00:00Z,2018-12-18T00:00:00Z,EFO:0002948,postnatal,56a9786e15597d5ed60e09895ce2bb60,ABR - Auditory Brain Stem Response - R1180 - 2055842,R1180,involves: C57BL/6NJ,IMPCLS:0005,Early adult,345202,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,a4f7cd293240c149652d95c668288d8a,MGI:3056279,C57BL/6NJ,18.31,2018-12-17T00:00:00Z,113.0,IMPC_BWT_001_001,homozygote,552937fa-b5fc-439b-88ad-7d6a9440be43,1816874504353218562,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,235,256,Sound proof booth,42.6,SmartEP,10:15:00,5,1.0,50.0,,35.0,35.0,40.0,40.0,MGI:6114782,Myom2<em1(IMPC)J>,MGI:1328358,Myom2,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
8d6cc3f53b4b8ee6ee0dc137bc478a87,109,15,Ube2q2l<em1(IMPC)J>/Ube2q2l<em1(IMPC)J>,experimental,JR34526,IMPC,2021-02-05T00:00:00Z,2021-05-25T00:00:00Z,EFO:0002948,postnatal,61dc8d412365b8b7a3b1239252fa201f,ABR - Auditory Brain Stem Response - D57361 - 3182198,D57361,involves: C57BL/6NJ,IMPCLS:0005,Early adult,505440,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,8d6cc3f53b4b8ee6ee0dc137bc478a87,MGI:3056279,C57BL/6NJ,28.06,2021-05-28T00:00:00Z,112.0,IMPC_BWT_001_001,homozygote,a2a6b337-accc-4863-b704-773686e38d62,1816874504969781255,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,266,256,Sound proof booth,42.6,SmartEP,01:24:00,5,1.0,50.0,,30.0,35.0,40.0,30.0,MGI:6376261,Ube2q2l<em1(IMPC)J>,MGI:2141773,Ube2q2l,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
f032c857347d3db82c018d971d9e98aa,113,16,Zfp74<em1(IMPC)J>/Zfp74<em1(IMPC)J>,experimental,JR34336,IMPC,2020-08-13T00:00:00Z,2020-12-04T00:00:00Z,EFO:0002948,postnatal,43676551353dabe23ed00f15967b1e9c,ABR - Auditory Brain Stem Response - D35516 - 2985222,D35516,involves: C57BL/6NJ,IMPCLS:0005,Early adult,479920,unidimensional,IMPC_ABR_006_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,f032c857347d3db82c018d971d9e98aa,MGI:3056279,C57BL/6NJ,28.67,2020-11-30T00:00:00Z,109.0,IMPC_BWT_001_001,homozygote,73b503b6-10fb-492a-8175-f75ed17d6c0c,1816874510360510473,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,09:25:00,5,1.0,40.0,,50.0,25.0,55.0,35.0,MGI:6361131,Zfp74<em1(IMPC)J>,MGI:107784,Zfp74,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
a17aab55fe7f5ecaa4a8ec3ea382e880,116,16,Tmod2<tm1b(KOMP)Wtsi>/Tmod2<tm1b(KOMP)Wtsi>,experimental,JR24939,IMPC,2015-07-12T00:00:00Z,2015-11-05T00:00:00Z,EFO:0002948,postnatal,962067a7262369b7bed7c1d0c7cd5e5b,ABR - Auditory Brain Stem Response - K89573 - 561353,K89573,involves: C57BL/6NJ,IMPCLS:0005,Early adult,145520,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,a17aab55fe7f5ecaa4a8ec3ea382e880,MGI:3056279,C57BL/6NJ,16.89,2015-11-06T00:00:00Z,117.0,IMPC_BWT_001_001,homozygote,e163f1fc-a025-4116-89c0-36f3b137ba0c,1816874510410842124,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,11:50:00,5,1.0,70.0,,45.0,50.0,40.0,35.0,MGI:5609348,Tmod2<tm1b(KOMP)Wtsi>,MGI:1355335,Tmod2,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
051a9e115ca3014e87ef1b61298fd3f5,104,14,Bmp6<em1(IMPC)Ccpcz>/Bmp6<em1(IMPC)Ccpcz>,experimental,CCP-Bmp-EXDEL-EM1-B6N,IMPC,2020-05-22T00:00:00Z,2020-09-03T00:00:00Z,EFO:0002948,postnatal,371631df815071c3e173f8b41f73ac26,IMPC_ABR_002_ABR 0018_2020-09-03,E64-F5176,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,312170,unidimensional,IMPC_ABR_004_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,female,051a9e115ca3014e87ef1b61298fd3f5,MGI:2683688,C57BL/6NCrl,16.17,2020-09-03T00:00:00Z,104.0,IMPC_BWT_001_001,homozygote,d195f17b-6ace-4195-9ca4-8299c7ad2309,1816874469446123520,Intramuscular,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_MJR_001,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",13:23:00,5,1.0,40.0,,45.0,25.0,35.0,30.0,MGI:6358085,Bmp6<em1(IMPC)Ccpcz>,MGI:88182,Bmp6,,,,,,,,,"Click,6,12,18,24,30 kHz",5.0,30.0,,20200903.0,,
328616cb4ef22265c479fcf1cc43e3cf,115,16,Cxxc4<em1(IMPC)J>/Cxxc4<em1(IMPC)J>,experimental,JR29372,IMPC,2017-02-04T00:00:00Z,2017-05-30T00:00:00Z,EFO:0002948,postnatal,7672cb71e70bb8b64edd750263899335,ABR - Auditory Brain Stem Response - X2511 - 1298446,X2511,involves: C57BL/6NJ,IMPCLS:0005,Early adult,250550,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,328616cb4ef22265c479fcf1cc43e3cf,MGI:3056279,C57BL/6NJ,24.67,2017-06-02T00:00:00Z,118.0,IMPC_BWT_001_001,homozygote,28118215-a41c-488c-8223-9dd08783e467,1816874491808055307,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,01:55:00,5,1.0,30.0,,45.0,25.0,55.0,40.0,MGI:5776370,Cxxc4<em1(IMPC)J>,MGI:2442112,Cxxc4,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
f180ee5bec7ceb2faa1cee1c19915a84,98,14,Cir1<tm3a(KOMP)Wtsi>/Cir1<+>,experimental,MGHD,IMPC,2014-06-24T00:00:00Z,2014-09-30T00:00:00Z,EFO:0002948,postnatal,92ebfe3d55bc4822e79dfb1e6b758b53,524305,1856980,involves: C57BL/6N,IMPCLS:0005,Early adult,326070,unidimensional,IMPC_ABR_002_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,female,f180ee5bec7ceb2faa1cee1c19915a84,MGI:2159965,C57BL/6N,35.2,2014-09-30T00:00:00Z,98.0,IMPC_DXA_001_001,heterozygote,ea07f594-9143-47c1-ac3c-9384535605bd,1816874492822028288,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",436,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,09:44:00,5,1.0,30.0,35.2,30.0,20.0,10.0,10.0,MGI:5577261,Cir1<tm3a(KOMP)Wtsi>,MGI:1914185,Cir1,,95.0,,,,,,,"Click,6,12,18,24,30 kHz",5.0,25.0,,,2014-09-30T01:00:00+01:00,
38034a8a04da0396f23be415c2e93dc6,114,16,Washc4<em1(IMPC)J>/Washc4<+>,experimental,JR31108,IMPC,2018-05-14T00:00:00Z,2018-09-05T00:00:00Z,EFO:0002948,postnatal,334641cd2ef38177d8f70804f5a6714a,ABR - Auditory Brain Stem Response - X85127 - 1930215,X85127,involves: C57BL/6NJ,IMPCLS:0005,Early adult,326521,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,38034a8a04da0396f23be415c2e93dc6,MGI:3056279,C57BL/6NJ,30.32,2018-09-04T00:00:00Z,113.0,IMPC_BWT_001_001,heterozygote,9c014d36-b6fd-438d-a7d8-736aa04b5307,1816874493134503946,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,09:15:00,5,1.0,35.0,,50.0,20.0,45.0,30.0,MGI:5910317,Washc4<em1(IMPC)J>,MGI:2441787,Washc4,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
ca61a3163ed592c7184f7d29c8c765bf,113,16,Myom2<em1(IMPC)J>/Myom2<em1(IMPC)J>,experimental,JR31683,IMPC,2018-07-17T00:00:00Z,2018-11-07T00:00:00Z,EFO:0002948,postnatal,40477a8423d1664931b8f65d57dabf0f,ABR - Auditory Brain Stem Response - X95915 - 2011690,X95915,involves: C57BL/6NJ,IMPCLS:0005,Early adult,345250,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,ca61a3163ed592c7184f7d29c8c765bf,MGI:3056279,C57BL/6NJ,34.58,2018-11-07T00:00:00Z,113.0,IMPC_BWT_001_001,homozygote,35fabba9-073c-4a89-975c-48a5d40a2e6c,1816874448714727429,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,01:10:00,5,1.0,65.0,,55.0,45.0,50.0,50.0,MGI:6114782,Myom2<em1(IMPC)J>,MGI:1328358,Myom2,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
d458bc0c4ef6791af6f7f88afa5ba867,113,16,Spi1<tm2b(EUCOMM)Wtsi>/Spi1<+>,experimental,JR26634,IMPC,2015-09-30T00:00:00Z,2016-01-21T00:00:00Z,EFO:0002948,postnatal,12dd8b756d0e18c334cf2c5809751740,ABR - Auditory Brain Stem Response - J7186 - 651352,J7186,involves: C57BL/6NJ,IMPCLS:0005,Early adult,157121,unidimensional,IMPC_ABR_006_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,d458bc0c4ef6791af6f7f88afa5ba867,MGI:3056279,C57BL/6NJ,26.88,2016-01-22T00:00:00Z,114.0,IMPC_BWT_001_001,heterozygote,eaa0dfff-f6dc-4382-b55d-07a55ba6d589,1816874450257182730,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,09:15:00,5,1.0,65.0,,50.0,50.0,45.0,35.0,MGI:5632534,Spi1<tm2b(EUCOMM)Wtsi>,MGI:98282,Spi1,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
a204d55384db750d0f3eb5b1e1cae585,98,14,Aldh1l2<em1(IMPC)Kmpc>/Aldh1l2<em1(IMPC)Kmpc>,experimental,M0027-Aldh1l2,IMPC,2016-09-27T00:00:00Z,2017-01-03T00:00:00Z,EFO:0002948,postnatal,ff90e89d2ce2aff334c2afb2d33548ca,Aldh1l2-ABR-20170103-1609-0027F0002,1609-0027F0002,involves: C57BL/6NTac,IMPCLS:0005,Early adult,Aldh1l2-lit-2-F3-2-1,unidimensional,IMPC_ABR_008_001,KMPC,IMPC Pipeline,IMPC_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,KMPC,KMPC,female,a204d55384db750d0f3eb5b1e1cae585,MGI:2164831,C57BL/6NTac,20.78,2017-01-05T00:00:00Z,100.0,IMPC_BWT_001_001,homozygote,d79b66a5-d03e-497b-a49b-56c94b3e2878,1816874307780870148,Intraperitoneal,Avertin,0.2,,0.0,ABR1,TDT (Tucker Davis Technologies),"RZ6, Z-series 2-DSP bioacoustic system, Medusa PreAmp/Digitizer, Medusa LI headstage, Multi field speaker/Stereo",Exper10,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,BioSigRZ,15:30:00,5,1.0,,,25.0,40.0,20.0,25.0,MGI:5784761,Aldh1l2<em1(IMPC)Kmpc>,MGI:2444680,Aldh1l2,2017-01-03,95.0,0-85,0-85,0-85,0-85,0-85,0-85,"Tone,6,12,18,24,30 kHz",5.0,,,,,
513ee2355b982b232fbb07cb9ebec77c,111,15,Slc4a1ap<em1(IMPC)J>/Slc4a1ap<em1(IMPC)J>,experimental,JR34089,IMPC,2020-04-22T00:00:00Z,2020-08-11T00:00:00Z,EFO:0002948,postnatal,a632a515d2d30b1ddd6911fed2fddda9,ABR - Auditory Brain Stem Response - D20147 - 2848981,D20147,involves: C57BL/6NJ,IMPCLS:0005,Early adult,458570,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,513ee2355b982b232fbb07cb9ebec77c,MGI:3056279,C57BL/6NJ,24.37,2020-08-10T00:00:00Z,110.0,IMPC_BWT_001_001,homozygote,411b8b20-cb0f-4b7f-a3cc-af5cad83f2d5,1816873681356324872,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,10:20:00,5,1.0,100.0,,55.0,100.0,100.0,50.0,MGI:6342514,Slc4a1ap<em1(IMPC)J>,MGI:1196608,Slc4a1ap,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
64c6626aa104dcaf23f2444557ce5925,105,15,Bmp6<em1(IMPC)Ccpcz>/Bmp6<em1(IMPC)Ccpcz>,experimental,CCP-Bmp-EXDEL-EM1-B6N,IMPC,2020-05-20T00:00:00Z,2020-09-02T00:00:00Z,EFO:0002948,postnatal,d1a9fafb78d1373fa7060b6fd3716c0a,IMPC_ABR_002_ABR 0018_2020-09-02,E64-F5206,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,311971,unidimensional,IMPC_ABR_002_001,CCP-IMG,CCP Pipeline,CCP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,CCP-IMG,CCP-IMG,male,64c6626aa104dcaf23f2444557ce5925,MGI:2683688,C57BL/6NCrl,22.52,2020-09-03T00:00:00Z,106.0,IMPC_BWT_001_001,homozygote,f2ddaaac-8a0c-45b5-a5d3-bdb9be81b7ae,1816874584528388099,Intramuscular,Tiletamine,0.03,Zolazepam,0.03,Setup01,"TDT (Tucker Davis Technologies), RAAL Advanced Loudspeakers, DENON","RZ6 Processor, RA4LI headstage, RA4PA pre-amp, RAAL 140-15d ribbon speaker, DENON PMA-520AE power amplifier",ABR_MJR_001,450,In anechoic chamber (6 m^3) on heating pad (37 degrees C),42.6,"BioSigRZ, custom ABR Visualisation Tool",12:47:00,5,1.0,35.0,,30.0,30.0,35.0,30.0,MGI:6358085,Bmp6<em1(IMPC)Ccpcz>,MGI:88182,Bmp6,,,,,,,,,"Click,6,12,18,24,30 kHz",5.0,30.0,,20200902.0,,
ac2dc066f0a253fe96d6e738f1a1b487,110,15,Ptpru<tm1.1(KOMP)Vlcg>/Ptpru<tm1.1(KOMP)Vlcg>,experimental,JR26291,IMPC,2015-08-06T00:00:00Z,2015-11-24T00:00:00Z,EFO:0002948,postnatal,21d54345a19c9bff7eb6297b8d99d797,ABR - Auditory Brain Stem Response - K95858 - 578149,K95858,involves: C57BL/6NJ,IMPCLS:0005,Early adult,152080,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,ac2dc066f0a253fe96d6e738f1a1b487,MGI:3056279,C57BL/6NJ,23.07,2015-11-27T00:00:00Z,113.0,IMPC_BWT_001_001,homozygote,8024d408-2b4f-4b1f-b1c4-841ec34c43e4,1816874586187235333,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,08:00:00,5,1.0,65.0,,55.0,55.0,50.0,35.0,MGI:5608701,Ptpru<tm1.1(KOMP)Vlcg>,MGI:1321151,Ptpru,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
9eea776348d67b6f9c85befbff1b2474,99,14,Nherf4<tm1a(KOMP)Wtsi>/Nherf4<tm1a(KOMP)Wtsi>,experimental,METD,IMPC,2013-01-13T00:00:00Z,2013-04-22T00:00:00Z,EFO:0002948,postnatal,14e486245802797bffc021fa65ae4518,EXP371938,1386457,involves: C57BL/6N,IMPCLS:0005,Early adult,242791,unidimensional,IMPC_ABR_006_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,female,9eea776348d67b6f9c85befbff1b2474,MGI:2159965,C57BL/6N,21.8,2013-04-22T00:00:00Z,99.0,IMPC_ABR_001_001,homozygote,8b860b28-1045-4722-a69f-23f20682d272,1816868588233949195,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",677,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:32:00,5,1.0,45.0,21.8,30.0,25.0,5.0,15.0,MGI:4419952,Nherf4<tm1a(KOMP)Wtsi>,MGI:2429554,Nherf4,,,,,,,,,,,25.0,,,2013-04-22T10:32:00Z,
